nombre,numero,descripcion,url,idioma,topico
Dónde encontrar clientes si eres freelance,6,"Las plataformas para freelancers son la mejor opción para encontrar clientes y posicionar tu marca en Internet. Elegir cuál es la mejor para ti depende de tu tipo de trabajo, tus necesidades y objetivos.",https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
¿Cómo manejar el tiempo si eres freelance?,7,"Como freelancer tendrás que aprender a aprovechar al máximo tu tiempo. Cuanto más rápido y eficiente trabajes, más dinero ganarás.",https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
Promociona tu trabajo en redes sociales ,8,Posicionar tu marca en las redes sociales es muy importante. Para lograrlo es necesario hacer un estudio de mercado y definir cuál es el perfil de tu cliente.,https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
​​​Cómo tener buena relación con tus clientes si eres freelance ,9,Brindar un buen servicio a tus cliente hará que te elijan una y otra vez para realizar diferentes proyectos y te ayudará a posicionar tu trabajo en el mercado.,https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
Cómo cobrar un freelance,10,"Saber cuánto puedes cobrar por hora trabajada, te permite realizar cálculos rápidos para cotizaciones y futuros proyectos. Te enseñamos cómo obtener esa tarifa.",https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
Consejos para calcular tarifas,11,"Definir tus tarifas freelance según el proyecto o el cliente te permite tener un control financiero. Además, puedes hacer una proyección de tu negocio. ",https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
Facturas e impuestos si eres freelancer,12,Al igual que las empresas los trabajadores independientes tienen obligaciones tributarias. Aquí te contamos sobre algunas de ellas.,https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
Recursos para freelancers,13,Te compartimos algunos recursos para potenciar tus conocimientos y tomar ese último impulso de convertirte en freelance.,https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
Test Freelance,14,Responde las siguientes preguntas y descubre que tanto aprendiste en este curso enfocado en trabajadores que desean ser independientes y tener una vida laboral exitosa.,https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
El círculo de oro,1,"El círculo de oro te permitirá entender que más allá de qué hace tu empresa, lo importante es por qué lo hace.",https://edu.gcfglobal.org//es/curso-de-marketing-digital/,Espanol,curso-de-marketing-digital
DOFA o FODA,2,¿Qué es DOFA o FODA? Aprende en qué consiste y cómo lo puedes usar para definir tu estrategia de marketing digital.,https://edu.gcfglobal.org//es/curso-de-marketing-digital/,Espanol,curso-de-marketing-digital
Nicho de mercado,3,Conocer cuál es tu nicho de mercado es la clave para un negocio exitoso. Veamos qué es es un nicho de mercado y cómo encontrarlo.,https://edu.gcfglobal.org//es/curso-de-marketing-digital/,Espanol,curso-de-marketing-digital
Buyer persona,4,Encontrar el buyer persona de tu empresa te ayudará a conectar mejor con tus clientes. Veamos cómo hacerlo.,https://edu.gcfglobal.org//es/curso-de-marketing-digital/,Espanol,curso-de-marketing-digital
¿Qué es el público objetivo?,5,"Veamos qué es el público objetivo y cuál es su importancia en tu estrategia de marketing, pero, además, cómo debes aproximarte a tu público objetivo en 2020.",https://edu.gcfglobal.org//es/curso-de-marketing-digital/,Espanol,curso-de-marketing-digital
Test Conceptos básicos de Marketing ,6,"Responde las siguientes preguntas y descubre qué tanto aprendiste sobre marketing, nichos de mercado, buyer persona, entre otros conceptos.",https://edu.gcfglobal.org//es/curso-de-marketing-digital/,Espanol,curso-de-marketing-digital
Introducción al comercio electrónico,1,"¿Has pensado vender en línea pero no sabes cómo iniciar? Aprende con nosotros los aspectos básicos del comercio electrónico, sus modelos de negocio y las plataformas que existen para exhibir tus productos o servicios.",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
Primeros pasos para crear tu negocio en internet,2,"¿Quieres conocer cuáles son los primeros pasos para crear un negocio en la web? Aprende con nosotros los pasos básicos para iniciar en este camino de vendedor en línea.
",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
Estructura tu negocio en internet,3,Negocios en internet hay muchos pero bien estructurados muy pocos. ¿Quieres aprender a crear la estructura de tu negocio? ¡En esta clase te enseñaremos cómo hacerlo!,https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
Todo lo que necesitas saber sobre pagos en línea ,4,¿Quieres aprender qué son los pagos en línea y cómo puedes utilizarlos en tu negocio? Aquí te enseñamos cómo funcionan:,https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Cómo crear una página de negocios en Facebook? ,5,¿Quieres conocer cómo vender por Facebook y hacer crecer tu negocio? Aprende con nosotros a crear tu página en esta importante red social.,https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Cómo agregar la opción tienda en Facebook?,6,"¿Sabías que puedes puedes agregar una tienda para exhibir tus productos dentro de Facebook? Si ya tienes una página de negocios en Facebook, aprende cómo añadirla:",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
Añade productos a tu tienda ,7,¿Te gustaría aprender paso a paso a añadir productos a tu tienda en Facebook? En esta página te enseñamos cómo hacerlo de una forma rápida y fácil. ,https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
Configura tu tienda,8,¿Quieres configurar tu tienda en Facebook correctamente? Aprende cómo hacerlo paso a paso con nosotros:,https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Cómo crear una cuenta comercial en Instagram?,9,"Para iniciar tu negocio en Instagram y crear una página comercial en Instagram, primero debes habilitar un perfil de empresa dentro de la app. ¡Aprende a continuación cómo crear una cuenta comercial en Instagram!

",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
Configura tu perfil comercial en Instagram,10,"Una vez tengas tu cuenta comercial en Instagram, deberás realizar 4 pasos para configurarla correctamente, ¿quieres aprender cómo hacerlo? Sigue estos pasos:",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Cómo activar la función tienda en Instagram?,11,¿Te gustaría añadir la opción tienda en tu perfil comercial de Instagram? Aprende con nosotros cómo hacerlo:,https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Cómo agregar productos a una tienda en Instagram?,12,En esta lección te enseñaremos cómo publicar tus productos en Instagram. Aprende con nosotros cómo hacerlo.,https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Qué son los marketplaces?,13,"¿Quieres aprender qué es un marketplace? En esta clase en vivo te enseñaremos cómo funciona, las ventajas y desventajas de utilizarlo y los tipos que puedes encontrar en la web.",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Qué es vender por Dropshipping?,14,"¿Quieres aprender cómo utilizar este modelo de ventas en línea para tu negocio? En esta clase aprenderás cómo funciona, cómo puedes elegir el proveedor adecuado y recibir los mejores consejos para implementar el Dropshipping en tu comercio.",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Cómo crear una tienda virtual? ,15,"¿Quieres aprender a crear una tienda en línea gratis? Si estás emprendiendo un negocio en internet y quieres abrir tu propia tienda virtual, ¡esta clase es para ti!",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Cómo añadir los ajustes principales a la tienda virtual?,16,"¿Quieres aprender a crear una tienda en línea gratis? Si estás emprendiendo un negocio en internet y quieres abrir tu propia tienda virtual, ¡esta clase es para ti!",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Cómo configurar la tienda virtual?,17,¿Te gustaría configurar los ajustes de tu tienda virtual en Ecwid? Aprende con nosotros el paso a paso para realizarlo correctamente.,https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Cómo crear una tienda virtual? Parte 2,18,"¿Quieres aprender a crear una tienda en línea gratis? Si estás emprendiendo un negocio en internet y quieres abrir tu propia tienda virtual, ¡este video es para ti!En esta clase del curso ¿Cómo vender por internet? aprenderás ¿cómo subir tus productos a la tienda virtual? ¿Cómo establecer el envío de los productos en la tienda virtual? y Cómo recibir los pagos en la tienda virtual?
",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Cómo obtener una buena reputación como vendedor en internet?,19,"En esta última clase en vivo del curso ¿Cómo vender por internet?, queremos darte algunos consejos para que aprendas cómo tener la mejor reputación como vendedor en en línea, además conocerás los efectos positivos de una buena atención al cliente. ¡Aprende con nosotros!
",https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
Test Cómo vender por internet,20,Responde las siguientes preguntas y descubre qué tanto aprendiste en este curso sobre ventas en internet.,https://edu.gcfglobal.org//es/como-vender-por-internet/,Espanol,como-vender-por-internet
¿Qué son los ingresos y egresos?,1,Conoce qué son los ingresos y egresos. Aprende lo fácil que es identificarlos y determinar los tuyos.,https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
Tipos de gastos innecesarios,2,Conoce qué tipos de gastos existen. Aprende a detectar y controlar las compras compulsivas y gastos de hormiga.,https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
¿Cómo calcular la capacidad de endeudamiento?,3,Aprende qué es la capacidad de endeudamiento y cómo calcular la tuya según tus ingresos y egresos.,https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
¿Cómo hacer un presupuesto?,4,"Aprende a hacer un presupuesto de forma fácil y rápida. También, conoce qué es y sigue algunas recomendaciones a la hora de crear uno.",https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
¿Qué decisiones tomar con el presupuesto?,5,"Una vez hayas realizado tu presupuesto, puedes tomar algunas decisiones según el panorama obtenido. Aquí te presentamos algunas ideas.",https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
Pros y contras de los préstamos,6,Te presentamos algunos aspectos que debes tener en cuenta a la hora de solicitar o afrontar un préstamo monetario.,https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
¿Qué son intereses por mora y cómo calcularlos?,7,"Aprende, paso a paso, a calcular el valor de los intereses de mora de un crédito o préstamo.",https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
¿Qué es el préstamo gota a gota?,8,"Entre las distintas clases de préstamo que hay, existe una que es bastante popular: el préstamo gota a gota. Conoce aquí de qué se trata y cómo funciona.",https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
¿Qué es el historial crediticio y cuál es su importancia?,9,Mira de qué se trata el historial crediticio y qué ventajas tiene en tu actividad financiera.,https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
¿Cómo ahorrar teniendo deudas?,10,"En esta página te ofrecemos algunos consejos para que ahorres incluso, si tienes deudas.",https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
¿Qué son las inversiones?,11,Conoce qué son las inversiones y cómo puedes aumentar tus ingresos haciendo uso de estas.,https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
Gasto vs.  inversión,12,Conoce las diferencias entre gastos e inversiones y aprende algunos trucos que pueden facilitar tus propósitos a la hora de aumentar tus ingresos.,https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
Otros gastos ,13,Conoce algunas estrategia para mejorar tus finanzas si te encuentras pensionados o retirado del mundo laboral. ,https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
Test Cómo manejar tu dinero,14,"Test final del curso: ""¿Cómo manejar tu dinero?""",https://edu.gcfglobal.org//es/como-manejar-tu-dinero/,Espanol,como-manejar-tu-dinero
¿Qué es la economía?,1,"Conoce qué es la economía, para qué sirve y cómo funciona de forma general en el diario vivir.",https://edu.gcfglobal.org//es/conceptos-basicos-de-economia/,Espanol,conceptos-basicos-de-economia
¿Qué son los recursos económicos?,2,"Conoce qué son los recursos o factores económicos, cuál es su papel en la economía y por qué son importantes.",https://edu.gcfglobal.org//es/conceptos-basicos-de-economia/,Espanol,conceptos-basicos-de-economia
Producción de bienes y servicios,3,"En esta página te enseñamos qué son los bienes y servicios en la economía, cuáles son y cómo se clasifican.",https://edu.gcfglobal.org//es/conceptos-basicos-de-economia/,Espanol,conceptos-basicos-de-economia
Qué son las utilidades,4,Aprende qué son las utilidades en la economía.,https://edu.gcfglobal.org//es/conceptos-basicos-de-economia/,Espanol,conceptos-basicos-de-economia
